id	strain	Age	Stimulus	Individuals	Celltype	CellName
do6663	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_65
do6664	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_66
do6666	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_35
do6667	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_36
do6669	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_62
do6670	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_63
do6676	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_60
do6677	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_40
do6680	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_55
do6682	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_57
do6686	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_52
do6687	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_53
do6692	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_49
do6696	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_2
do6698	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_96
do6703	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_4
do6704	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_93
do6705	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_92
do6707	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_9
do6708	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_8
do6711	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_89
do6712	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_88
do6714	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_11
do6715	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_10
do6717	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_86
do6719	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_15
do6720	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_14
do6724	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_82
do6727	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_16
do6728	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_81
do6730	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_79
do6731	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_21
do6733	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_19
do6734	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_78
do6739	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_22
do6742	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_73
do6746	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_70
do6747	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_71
do6749	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_28
do6751	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_30
do6752	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_67
do6753	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_68
do6757	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_33
do6758	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_64
do6759	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_65
do6760	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_66
do6761	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_34
do6762	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_35
do6763	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_36
do6764	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_61
do6767	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_37
do6768	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_38
do6769	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_39
do6770	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_58
do6771	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_59
do6773	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_40
do6775	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_42
do6778	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_57
do6780	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_44
do6781	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_45
do6783	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_53
do6786	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_47
do6790	Mus musculus domesticus	Old	Activated	B6 old 8	MACS-purified Naive	SS57_active_51
do6791	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_3
do6792	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_2
do6793	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_1
do6794	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_96
do6796	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_94
do6797	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_6
do6798	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_5
do6799	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_4
do6801	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_92
do6802	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_91
do6805	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_7
do6806	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_90
do6808	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_88
do6809	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_12
do6810	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_11
do6811	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_10
do6813	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_86
do6815	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_15
do6816	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_14
do6817	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_13
do6818	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_84
do6819	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_83
do6820	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_82
do6821	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_18
do6823	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_16
do6824	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_81
do6825	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_80
do6829	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_19
do6830	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_78
do6832	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_76
do6833	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_24
do6834	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_23
do6835	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_22
do6837	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_74
do6839	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_25
do6840	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_26
do6841	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_27
do6842	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_70
do6844	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_72
do6845	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_28
do6846	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_29
do6847	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_30
do6850	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_69
do6851	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_31
do6852	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_32
do6853	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_33
do6854	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_64
do6856	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_66
do6859	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_36
do6860	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_61
do6861	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_62
do6862	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_63
do6863	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_37
do6864	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_38
do6865	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_39
do6868	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_60
do6869	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_40
do6870	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_41
do6872	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_55
do6873	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_56
do6874	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_57
do6875	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_43
do6876	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_44
do6878	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_52
do6879	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_53
do6880	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_54
do6881	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_46
do6882	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_47
do6883	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_48
do6884	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_49
do6885	Mus musculus domesticus	Old	Unstimulated	B6 old 9	MACS-purified Naive	SS58_naive_50
do6891	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_95
do6894	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_5
do6895	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_4
do6901	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_7
do6907	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_10
do6908	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_87
do6910	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_85
do6914	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_84
do6915	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_83
do6919	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_16
do6922	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_79
do6923	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_21
do6924	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_20
do6930	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_23
do6933	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_74
do6934	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_73
do6936	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_26
do6938	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_70
do6939	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_71
do6943	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_30
do6946	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_69
do6947	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_31
do6955	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_36
do6959	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_37
do6962	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_58
do6963	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_59
do6968	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_55
do6969	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_56
do6975	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_53
do6982	Mus musculus domesticus	Old	Activated	B6 old 9	MACS-purified Naive	SS58_active_51
do6987	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_95
do6989	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_6
do6991	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_4
do6994	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_91
do6996	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_8
do6998	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_90
do7001	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_12
do7002	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_11
do7004	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_87
do7005	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_86
do7007	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_15
do7010	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_84
do7014	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_17
do7015	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_16
do7016	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_81
do7017	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_80
do7021	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_19
do7022	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_78
do7024	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_76
do7026	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_23
do7027	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_22
do7029	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_74
do7031	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_25
do7032	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_26
do7034	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_70
do7035	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_71
do7036	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_72
do7038	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_29
do7040	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_67
do7042	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_69
do7043	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_31
do7049	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_34
do7052	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_61
do7054	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_63
do7055	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_37
do7058	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_58
do7062	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_41
do7063	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_42
do7066	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_57
do7068	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_44
do7073	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_46
do7074	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_47
do7076	Mus musculus domesticus	Old	Unstimulated	B6 old 10	MACS-purified Naive	SS59_naive_49
do7469	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_6
do7471	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_4
do7474	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_91
do7478	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_90
do7480	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_88
do7481	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_12
do7482	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_11
do7485	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_86
do7487	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_15
do7490	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_84
do7495	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_16
do7496	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_81
do7497	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_80
do7498	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_79
do7500	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_20
do7501	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_19
do7502	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_78
do7504	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_76
do7509	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_74
do7511	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_25
do7512	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_26
do7514	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_70
do7515	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_71
do7516	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_72
do7518	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_29
do7523	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_31
do7532	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_61
do7534	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_63
do7538	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_58
do7542	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_41
do7543	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_42
do7546	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_57
do7548	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_44
do7552	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_54
do7557	Mus musculus domesticus	Old	Activated	B6 old 10	MACS-purified Naive	SS59_active_50
